,longitude,latitude,month,light,severity,participants,injured,dead,grid_square,safe
13843,37.466254,55.777719,06,0,0,2,1,0,"37.466254,55.777719",0
13844,37.380456,55.789544,06,0,1,2,1,0,"37.380456,55.789544",0
13845,37.751663,55.660043,01,0,0,2,1,0,"37.751663,55.660043",0
13846,37.668664,55.844344,11,1,1,1,1,0,"37.668664,55.844344",0
13847,37.723145,55.775837,03,0,0,3,1,0,"37.723145,55.775837",0
13848,37.447629,55.523967,11,1,1,2,1,0,"37.447629,55.523967",0
13849,37.562116,55.856371,05,1,0,2,1,0,"37.562116,55.856371",0
13850,37.465396,55.7774,07,0,1,3,2,0,"37.465396,55.7774",0
13851,37.576976,55.791704,01,1,0,1,1,0,"37.576976,55.791704",0
13852,37.171319,55.978229,06,0,0,2,1,0,"37.171319,55.978229",0
13853,37.782021,55.808743,07,4,2,2,0,1,"37.782021,55.808743",0
13854,37.839848,55.760274,01,0,1,4,2,0,"37.839848,55.760274",0
13855,37.173743,55.982418,06,0,0,2,1,0,"37.173743,55.982418",0
13856,37.163154,55.579667,01,4,1,4,2,0,"37.163154,55.579667",0
13857,37.451942,55.844518,04,0,0,2,1,0,"37.451942,55.844518",0
13858,37.408295,55.799376,04,1,0,2,1,0,"37.408295,55.799376",0
13859,37.549413,55.664933,06,0,0,2,1,0,"37.549413,55.664933",0
13860,37.797089,55.711362,01,2,0,2,1,0,"37.797089,55.711362",0
13861,37.862964,55.684492,01,1,0,3,1,0,"37.862964,55.684492",0
13862,37.578768,55.79367,06,0,0,2,1,0,"37.578768,55.79367",0
13863,37.3867,55.8054,04,0,0,1,1,0,"37.3867,55.8054",0
13864,37.399485,55.78915,04,0,0,3,2,0,"37.399485,55.78915",0
13865,37.573854,55.819362,06,0,0,2,1,0,"37.573854,55.819362",0
13866,37.2383,55.3897,05,0,1,2,1,0,"37.2383,55.3897",0
13867,37.514083,55.777605,01,1,0,3,2,0,"37.514083,55.777605",0
13868,37.545948,55.9006,11,0,0,2,1,0,"37.545948,55.9006",0
13869,37.394081,55.885608,11,1,0,4,1,0,"37.394081,55.885608",0
13870,37.354089,55.842363,04,0,0,3,1,0,"37.354089,55.842363",0
13871,37.465,55.883,06,1,0,2,1,0,"37.465,55.883",0
13872,37.485822,55.863641,06,0,2,2,0,1,"37.485822,55.863641",0
13873,37.583735,55.765209,10,0,0,2,1,0,"37.583735,55.765209",0
13874,37.562869,55.822773,04,0,2,2,0,1,"37.562869,55.822773",0
13875,37.525541,55.804651,05,0,0,3,1,0,"37.525541,55.804651",0
13876,37.513593,55.859726,06,0,0,2,1,0,"37.513593,55.859726",0
13877,37.714391,55.793869,01,0,0,2,1,0,"37.714391,55.793869",0
13878,37.581525,55.849144,06,0,1,2,1,0,"37.581525,55.849144",0
13879,37.582526,55.805342,04,0,0,2,1,0,"37.582526,55.805342",0
13880,37.4634,55.8734,04,1,1,2,1,0,"37.4634,55.8734",0
13881,37.673814,55.859418,11,1,0,3,1,0,"37.673814,55.859418",0
13882,37.5677,55.8461,05,0,1,2,1,0,"37.5677,55.8461",0
13883,37.567792,55.716922,11,0,0,2,1,0,"37.567792,55.716922",0
13884,37.722287,55.782365,01,0,0,2,1,0,"37.722287,55.782365",0
13885,37.545957,55.543326,07,0,0,2,1,0,"37.545957,55.543326",0
13886,37.6435,55.8235,06,0,0,2,1,0,"37.6435,55.8235",0
13887,37.742468,55.820929,12,1,0,2,2,0,"37.742468,55.820929",0
13888,37.469758,55.477265,08,0,1,2,2,0,"37.469758,55.477265",0
13889,37.624924,55.668728,04,1,0,2,1,0,"37.624924,55.668728",0
13890,37.641961,55.820775,06,0,0,2,1,0,"37.641961,55.820775",0
13891,37.585582,55.785539,06,0,0,2,1,0,"37.585582,55.785539",0
13892,37.726965,55.710455,11,0,1,5,3,0,"37.726965,55.710455",0
13893,37.333002,55.800328,04,1,0,3,1,0,"37.333002,55.800328",0
13894,37.621061,55.705517,11,1,0,3,1,0,"37.621061,55.705517",0
13895,37.753991,55.631194,11,1,1,2,1,0,"37.753991,55.631194",0
13896,37.397504,55.858388,05,0,0,2,1,0,"37.397504,55.858388",0
13897,37.692139,55.768547,12,1,1,4,3,0,"37.692139,55.768547",0
13898,37.373085,55.738165,10,1,0,1,1,0,"37.373085,55.738165",0
13899,37.526754,55.607421,11,1,1,3,1,0,"37.526754,55.607421",0
13900,37.482759,55.544373,05,0,1,2,1,0,"37.482759,55.544373",0
13901,37.85216,55.709295,01,0,0,2,1,0,"37.85216,55.709295",0
13902,37.706623,55.741318,11,1,0,2,1,0,"37.706623,55.741318",0
13903,37.551152,55.908713,05,1,0,3,1,0,"37.551152,55.908713",0
13904,37.69583,55.880619,01,1,0,3,1,0,"37.69583,55.880619",0
13905,37.863479,55.712015,01,1,0,2,1,0,"37.863479,55.712015",0
13906,37.438434,55.867245,10,0,1,2,1,0,"37.438434,55.867245",0
13907,37.864809,55.742332,11,0,0,3,1,0,"37.864809,55.742332",0
13908,37.2679,55.324909,10,1,1,2,1,0,"37.2679,55.324909",0
13909,37.626307,55.672981,06,0,0,2,1,0,"37.626307,55.672981",0
13910,37.833534,55.815148,01,1,0,2,1,0,"37.833534,55.815148",0
13911,37.54024,55.600499,06,0,1,2,1,0,"37.54024,55.600499",0
13912,37.655511,55.887244,05,0,0,2,1,0,"37.655511,55.887244",0
13913,37.620095,55.632266,10,0,0,3,1,0,"37.620095,55.632266",0
13914,37.659599,55.703903,06,0,0,2,1,0,"37.659599,55.703903",0
13915,37.365683,55.850041,04,0,0,2,1,0,"37.365683,55.850041",0
13916,37.494407,55.53996,06,1,1,6,3,0,"37.494407,55.53996",0
13917,37.212807,55.595553,06,0,0,2,1,0,"37.212807,55.595553",0
13918,37.733907,55.782782,11,0,0,2,1,0,"37.733907,55.782782",0
13919,37.726718,55.710014,06,0,0,2,1,0,"37.726718,55.710014",0
13920,37.687279,55.783457,05,0,0,2,1,0,"37.687279,55.783457",0
13921,37.761716,55.864223,11,0,0,2,1,0,"37.761716,55.864223",0
13922,37.685916,55.74691,06,0,0,3,1,0,"37.685916,55.74691",0
13923,37.718328,55.82032,01,1,0,2,1,0,"37.718328,55.82032",0
13924,37.738627,55.784682,11,0,0,2,1,0,"37.738627,55.784682",0
13925,37.834597,55.67681,06,0,0,3,1,0,"37.834597,55.67681",0
13926,37.817323,55.754578,11,0,1,2,1,0,"37.817323,55.754578",0
13927,37.754012,55.758955,11,0,0,2,1,0,"37.754012,55.758955",0
13928,37.524877,55.607857,01,0,1,3,1,0,"37.524877,55.607857",0
13929,37.66786,55.605815,10,0,0,2,1,0,"37.66786,55.605815",0
13930,37.683975,55.881131,01,1,2,2,0,1,"37.683975,55.881131",0
13931,37.497818,55.773707,11,1,1,3,1,0,"37.497818,55.773707",0
13932,37.789965,55.742985,11,1,0,3,2,0,"37.789965,55.742985",0
13933,37.668128,55.706974,01,1,0,2,1,0,"37.668128,55.706974",0
13934,37.7146,55.7946,06,0,0,2,1,0,"37.7146,55.7946",0
13935,37.403576,55.847903,11,0,0,2,1,0,"37.403576,55.847903",0
13936,37.232881,55.995813,05,0,1,2,2,0,"37.232881,55.995813",0
13937,37.824115,55.718469,01,0,0,2,1,0,"37.824115,55.718469",0
13938,37.491979,55.540095,05,1,1,2,1,0,"37.491979,55.540095",0
13939,37.573341,55.686843,04,0,1,3,3,0,"37.573341,55.686843",0
13940,37.522763,55.641531,10,0,1,2,1,0,"37.522763,55.641531",0
13941,37.7405,55.786841,06,1,0,2,1,0,"37.7405,55.786841",0
13942,37.7639,55.7475,06,1,1,3,1,0,"37.7639,55.7475",0
13943,37.695508,55.63682,04,0,1,3,3,0,"37.695508,55.63682",0
13944,37.79888,55.804386,11,1,0,2,1,0,"37.79888,55.804386",0
13945,37.586,55.844,06,0,0,2,1,0,"37.586,55.844",0
13946,37.515564,55.535413,01,0,1,2,1,0,"37.515564,55.535413",0
13947,37.778721,55.761388,06,0,0,2,1,0,"37.778721,55.761388",0
13948,37.540841,55.908785,01,1,0,2,1,0,"37.540841,55.908785",0
13949,37.712438,55.871838,01,1,0,2,1,0,"37.712438,55.871838",0
13950,37.449045,55.859189,10,0,1,3,1,0,"37.449045,55.859189",0
13951,37.776721,55.791839,05,0,0,2,1,0,"37.776721,55.791839",0
13952,37.706162,55.803307,06,0,0,2,1,0,"37.706162,55.803307",0
13953,37.6951,55.8147,06,0,0,2,1,0,"37.6951,55.8147",0
13954,37.748444,55.63616,01,1,0,3,2,0,"37.748444,55.63616",0
13955,37.511423,55.596498,06,0,0,3,1,0,"37.511423,55.596498",0
13956,37.56482,55.668751,01,0,1,2,1,0,"37.56482,55.668751",0
13957,37.56247,55.677814,01,1,1,3,1,0,"37.56247,55.677814",0
13958,37.5751,55.5103,06,0,0,2,1,0,"37.5751,55.5103",0
13959,36.926014,55.468887,10,1,1,3,2,0,"36.926014,55.468887",0
13960,37.482734,55.880589,01,0,0,2,1,0,"37.482734,55.880589",0
13961,37.563775,55.660238,06,0,0,2,1,0,"37.563775,55.660238",0
13962,37.541474,55.657822,01,1,0,3,1,0,"37.541474,55.657822",0
13963,37.528215,55.530928,06,0,1,2,1,0,"37.528215,55.530928",0
13964,37.4515,55.6709,04,0,0,4,1,0,"37.4515,55.6709",0
13965,37.433145,55.755557,08,0,0,2,1,0,"37.433145,55.755557",0
13966,37.502496,55.843675,04,0,0,2,1,0,"37.502496,55.843675",0
13967,37.592812,55.709392,06,0,0,3,1,0,"37.592812,55.709392",0
13968,37.555068,55.670718,01,1,1,2,1,0,"37.555068,55.670718",0
13969,37.556388,55.561533,06,0,0,4,2,0,"37.556388,55.561533",0
13970,36.88149,55.442051,10,3,1,3,1,0,"36.88149,55.442051",0
13971,37.0103,55.0153,09,0,0,2,1,0,"37.0103,55.0153",0
13972,37.622391,55.720856,06,0,0,3,2,0,"37.622391,55.720856",0
13973,37.539789,55.655629,06,0,0,2,1,0,"37.539789,55.655629",0
13974,37.664727,55.732686,11,1,0,2,1,0,"37.664727,55.732686",0
13975,37.552106,55.667226,01,1,1,2,1,0,"37.552106,55.667226",0
13976,37.634439,55.792838,05,0,0,4,1,0,"37.634439,55.792838",0
13977,37.52655,55.665478,01,1,2,3,1,1,"37.52655,55.665478",0
13978,37.56274,55.659413,06,0,0,2,1,0,"37.56274,55.659413",0
13979,37.740547,55.661156,06,0,0,2,1,0,"37.740547,55.661156",0
13980,37.564756,55.875022,11,1,0,2,1,0,"37.564756,55.875022",0
13981,37.541292,55.66604,01,1,1,2,1,0,"37.541292,55.66604",0
13982,37.556226,55.694422,06,1,0,4,2,0,"37.556226,55.694422",0
13983,37.5618,55.692,06,0,0,2,1,0,"37.5618,55.692",0
13984,37.567953,55.910523,05,0,0,4,1,0,"37.567953,55.910523",0
13985,37.528192,55.652392,01,0,0,2,1,0,"37.528192,55.652392",0
13986,37.65255,55.58701,06,0,0,2,1,0,"37.65255,55.58701",0
13987,37.598906,55.665484,06,0,0,3,1,0,"37.598906,55.665484",0
13988,37.593133,55.889621,05,0,0,2,1,0,"37.593133,55.889621",0
13989,37.667935,55.726125,06,0,1,2,1,0,"37.667935,55.726125",0
13990,37.538309,55.647489,01,1,0,2,1,0,"37.538309,55.647489",0
13991,37.450483,55.722893,06,0,0,3,1,0,"37.450483,55.722893",0
13992,37.648773,55.703449,04,0,0,3,1,0,"37.648773,55.703449",0
13993,37.334,55.471,08,1,2,2,0,1,"37.334,55.471",0
13994,37.588112,55.707064,01,0,0,4,1,0,"37.588112,55.707064",0
13995,37.6196,55.8997,06,0,0,5,4,0,"37.6196,55.8997",0
13996,37.459956,55.729962,06,0,0,3,1,0,"37.459956,55.729962",0
13997,37.590451,55.692161,01,0,1,2,1,0,"37.590451,55.692161",0
13998,37.228577,55.986554,03,0,0,3,1,0,"37.228577,55.986554",0
13999,37.541935,55.728324,06,1,0,2,1,0,"37.541935,55.728324",0
14000,37.455128,55.680803,06,0,0,2,1,0,"37.455128,55.680803",0
14001,37.520566,55.871899,03,1,0,4,1,0,"37.520566,55.871899",0
14002,37.680917,55.895348,01,1,1,2,1,0,"37.680917,55.895348",0
14003,37.686163,55.716022,06,0,0,4,1,0,"37.686163,55.716022",0
14004,37.8055,55.696889,05,0,0,2,1,0,"37.8055,55.696889",0
14005,37.473464,55.808547,09,4,0,3,1,0,"37.473464,55.808547",0
14006,37.592,55.908,06,1,0,2,1,0,"37.592,55.908",0
14007,37.504116,55.739904,01,1,0,2,1,0,"37.504116,55.739904",0
14008,37.4238,55.673216,08,0,1,1,1,0,"37.4238,55.673216",0
14009,37.514759,55.746735,01,0,0,2,1,0,"37.514759,55.746735",0
14010,37.42394,55.730838,06,0,1,3,1,0,"37.42394,55.730838",0
14011,37.761905,55.749128,04,0,0,2,1,0,"37.761905,55.749128",0
14012,37.516841,55.824497,12,1,0,2,1,0,"37.516841,55.824497",0
14013,37.598627,55.89832,05,0,0,2,1,0,"37.598627,55.89832",0
14014,37.779729,55.660424,04,0,0,2,1,0,"37.779729,55.660424",0
14015,37.605386,55.637777,11,1,0,2,1,0,"37.605386,55.637777",0
14016,37.55446,55.802138,05,0,0,2,1,0,"37.55446,55.802138",0
14017,37.243205,55.454472,06,0,0,2,1,0,"37.243205,55.454472",0
14018,37.396084,55.771114,06,0,0,2,1,0,"37.396084,55.771114",0
14019,37.3321,55.445,04,0,0,2,1,0,"37.3321,55.445",0
14020,37.428133,55.364795,01,0,1,2,2,0,"37.428133,55.364795",0
14021,37.431253,55.750028,06,1,0,2,1,0,"37.431253,55.750028",0
14022,37.298638,55.424813,10,1,0,2,1,0,"37.298638,55.424813",0
14023,37.537537,55.74078,06,0,0,4,2,0,"37.537537,55.74078",0
14024,37.612804,55.733663,04,1,0,3,1,0,"37.612804,55.733663",0
14025,37.154,55.752,09,0,1,2,1,0,"37.154,55.752",0
14026,37.619,55.896,06,0,0,2,1,0,"37.619,55.896",0
14027,37.51874,55.736244,06,0,0,3,1,0,"37.51874,55.736244",0
14028,37.45,55.66,06,0,0,3,1,0,"37.45,55.66",0
14029,37.419391,55.660612,01,1,1,4,3,0,"37.419391,55.660612",0
14030,37.255164,55.605148,07,0,0,2,1,0,"37.255164,55.605148",0
14031,37.658783,55.721346,04,0,1,2,1,0,"37.658783,55.721346",0
14032,37.2375,55.5239,05,0,1,3,2,0,"37.2375,55.5239",0
14033,37.738831,55.676895,11,1,0,3,1,0,"37.738831,55.676895",0
14034,37.755517,55.690416,01,1,0,3,1,0,"37.755517,55.690416",0
14035,37.430677,55.669701,01,1,1,2,1,0,"37.430677,55.669701",0
14036,37.39818,55.651823,01,1,0,3,1,0,"37.39818,55.651823",0
14037,37.638918,55.747989,06,0,2,2,0,1,"37.638918,55.747989",0
14038,37.819308,55.777629,10,1,0,2,1,0,"37.819308,55.777629",0
14039,37.575974,55.737695,06,0,0,2,1,0,"37.575974,55.737695",0
14040,37.588338,55.681184,10,1,1,2,1,0,"37.588338,55.681184",0
14041,37.408372,55.660061,01,0,0,2,1,0,"37.408372,55.660061",0
14042,37.74309,55.680482,06,0,1,2,1,0,"37.74309,55.680482",0
14043,37.603226,55.895218,06,0,0,2,1,0,"37.603226,55.895218",0
14044,37.364362,55.643923,01,0,0,2,1,0,"37.364362,55.643923",0
14045,37.599732,55.771703,01,1,1,2,1,0,"37.599732,55.771703",0
14046,37.843394,55.768348,10,1,0,3,1,0,"37.843394,55.768348",0
14047,37.77518,55.68099,06,0,0,2,1,0,"37.77518,55.68099",0
14048,37.60044,55.748844,06,0,0,2,1,0,"37.60044,55.748844",0
14049,37.394768,55.70484,01,1,0,2,1,0,"37.394768,55.70484",0
14050,37.6728,55.8852,06,0,0,2,1,0,"37.6728,55.8852",0
14051,37.559241,55.761871,06,0,0,2,1,0,"37.559241,55.761871",0
14052,37.673241,55.73815,06,0,0,2,1,0,"37.673241,55.73815",0
14053,37.397697,55.738117,04,0,0,1,1,0,"37.397697,55.738117",0
14054,37.646,55.822,06,0,1,3,1,0,"37.646,55.822",0
14055,37.599809,55.603533,06,0,0,2,1,0,"37.599809,55.603533",0
14056,37.618058,55.574476,06,0,1,3,1,0,"37.618058,55.574476",0
14057,37.463604,55.702669,01,0,0,2,1,0,"37.463604,55.702669",0
14058,37.646924,55.758376,06,0,0,3,1,0,"37.646924,55.758376",0
14059,37.706211,55.773378,06,0,0,2,1,0,"37.706211,55.773378",0
14060,37.656637,55.763193,06,0,0,2,1,0,"37.656637,55.763193",0
14061,37.741535,55.606027,01,0,2,2,0,1,"37.741535,55.606027",0
14062,37.601223,55.744821,04,0,0,2,1,0,"37.601223,55.744821",0
14063,37.618317,55.628906,06,0,0,2,1,0,"37.618317,55.628906",0
14064,37.407804,55.76236,01,1,0,2,1,0,"37.407804,55.76236",0
14065,37.709198,55.753938,06,0,0,2,1,0,"37.709198,55.753938",0
14066,37.14263,55.304553,10,4,2,2,0,1,"37.14263,55.304553",0
14067,37.624397,55.728445,04,0,0,2,1,0,"37.624397,55.728445",0
14068,37.54907,55.543111,11,1,1,5,1,0,"37.54907,55.543111",0
14069,37.7534,55.6994,05,0,2,2,0,1,"37.7534,55.6994",0
14070,37.656112,55.764038,04,0,1,2,1,0,"37.656112,55.764038",0
14071,37.7358,55.8131,05,0,0,2,2,0,"37.7358,55.8131",0
14072,37.541747,55.634827,11,1,0,2,1,0,"37.541747,55.634827",0
14073,37.572298,55.747079,01,0,0,2,1,0,"37.572298,55.747079",0
14074,37.597822,55.655867,11,0,1,2,1,0,"37.597822,55.655867",0
14075,37.410368,55.861062,01,0,0,2,1,0,"37.410368,55.861062",0
14076,37.677,55.852,05,0,0,2,1,0,"37.677,55.852",0
14077,37.553265,55.507359,10,1,1,3,1,0,"37.553265,55.507359",0
14078,37.555808,55.742797,01,1,0,2,1,0,"37.555808,55.742797",0
14079,37.558469,55.503938,10,0,1,2,1,0,"37.558469,55.503938",0
14080,37.357035,55.640847,02,0,1,2,1,0,"37.357035,55.640847",0
14081,37.799234,55.641247,12,0,0,3,1,0,"37.799234,55.641247",0
14082,37.249746,55.688944,04,0,0,4,1,0,"37.249746,55.688944",0
14083,37.745719,55.648833,06,0,0,2,1,0,"37.745719,55.648833",0
14084,37.487433,55.602875,10,0,1,2,1,0,"37.487433,55.602875",0
14085,37.61354,55.729787,01,0,0,3,1,0,"37.61354,55.729787",0
14086,37.5947,55.650492,11,1,0,2,1,0,"37.5947,55.650492",0
14087,37.816411,55.703292,06,0,0,2,1,0,"37.816411,55.703292",0
14088,37.478603,55.731967,11,0,0,2,1,0,"37.478603,55.731967",0
14089,37.58057,55.727702,01,0,0,2,1,0,"37.58057,55.727702",0
14090,37.575088,55.68944,11,0,1,2,1,0,"37.575088,55.68944",0
14091,37.401474,55.894927,11,0,0,3,1,0,"37.401474,55.894927",0
14092,37.430077,55.893754,04,0,0,3,1,0,"37.430077,55.893754",0
14093,37.665961,55.731647,01,0,1,2,1,0,"37.665961,55.731647",0
14094,37.658,55.578,05,0,0,2,1,0,"37.658,55.578",0
14095,37.556784,55.694495,11,0,0,3,1,0,"37.556784,55.694495",0
14096,37.3392,55.6178,04,0,1,2,1,0,"37.3392,55.6178",0
14097,37.459978,55.725884,11,1,0,3,1,0,"37.459978,55.725884",0
14098,37.711902,55.750424,01,1,0,3,1,0,"37.711902,55.750424",0
14099,37.1511,55.4381,01,0,2,4,2,1,"37.1511,55.4381",0
14100,37.4786,55.6311,03,1,0,2,1,0,"37.4786,55.6311",0
14101,37.378801,55.788766,04,1,1,3,1,0,"37.378801,55.788766",0
14102,37.934965,55.699834,06,0,0,2,1,0,"37.934965,55.699834",0
14103,37.572427,55.835735,11,1,0,2,1,0,"37.572427,55.835735",0
14104,37.6092,55.5256,01,3,1,2,1,0,"37.6092,55.5256",0
14105,37.483174,55.730101,11,1,2,3,1,1,"37.483174,55.730101",0
14106,37.546463,55.748758,01,1,0,1,1,0,"37.546463,55.748758",0
14107,37.72807,55.798127,06,0,0,2,1,0,"37.72807,55.798127",0
14108,37.628421,55.730191,01,0,0,3,1,0,"37.628421,55.730191",0
14109,37.628528,55.741487,01,0,0,2,1,0,"37.628528,55.741487",0
14110,37.754557,55.610257,05,1,0,2,1,0,"37.754557,55.610257",0
14111,37.631371,55.740967,01,0,1,2,1,0,"37.631371,55.740967",0
14112,37.830155,55.687661,06,0,0,6,2,0,"37.830155,55.687661",0
14113,37.591932,55.727883,10,0,0,3,2,0,"37.591932,55.727883",0
14114,37.163218,55.72366,10,1,0,2,1,0,"37.163218,55.72366",0
14115,37.620041,55.705589,05,2,0,1,1,0,"37.620041,55.705589",0
14116,37.657077,55.790588,06,2,0,3,1,0,"37.657077,55.790588",0
14117,37.854,55.457,01,0,1,2,1,0,"37.854,55.457",0
14118,37.490491,55.466971,05,0,1,2,1,0,"37.490491,55.466971",0
14119,37.684371,55.795099,06,0,0,2,1,0,"37.684371,55.795099",0
14120,37.688931,55.884145,01,1,2,2,0,1,"37.688931,55.884145",0
14121,37.255604,55.737344,10,0,0,3,2,0,"37.255604,55.737344",0
14122,37.178164,55.723968,10,1,0,3,2,0,"37.178164,55.723968",0
14123,37.831807,55.767756,01,1,0,2,1,0,"37.831807,55.767756",0
14124,37.461834,55.568737,10,1,1,2,2,0,"37.461834,55.568737",0
14125,37.8189,55.755955,06,0,0,1,1,0,"37.8189,55.755955",0
14126,37.839532,55.721491,06,0,2,3,0,2,"37.839532,55.721491",0
14127,37.826529,55.750231,01,1,0,2,1,0,"37.826529,55.750231",0
14128,37.411966,55.733864,11,0,0,2,1,0,"37.411966,55.733864",0
14129,37.765308,55.608298,05,0,1,6,3,0,"37.765308,55.608298",0
14130,37.406859,55.761865,11,0,0,2,1,0,"37.406859,55.761865",0
14131,37.842064,55.742218,06,1,0,2,1,0,"37.842064,55.742218",0
14132,37.77414,55.802306,06,1,0,2,1,0,"37.77414,55.802306",0
14133,37.747451,55.599694,05,0,1,2,1,0,"37.747451,55.599694",0
14134,37.611845,55.728621,11,1,1,2,1,0,"37.611845,55.728621",0
14135,37.6283,55.7053,06,0,2,3,1,1,"37.6283,55.7053",0
14136,37.412471,55.717623,11,1,0,2,1,0,"37.412471,55.717623",0
14137,37.570056,55.815028,01,1,0,2,1,0,"37.570056,55.815028",0
14138,37.379803,55.788452,10,1,1,2,1,0,"37.379803,55.788452",0
14139,37.352,55.464,09,0,0,2,1,0,"37.352,55.464",0
14140,37.634493,55.783119,11,1,0,4,1,0,"37.634493,55.783119",0
14141,37.66728,55.703443,05,0,0,2,1,0,"37.66728,55.703443",0
14142,37.74691,55.79364,06,0,0,2,1,0,"37.74691,55.79364",0
14143,37.807142,55.829053,06,3,0,2,1,0,"37.807142,55.829053",0
14144,37.215811,55.574421,01,0,1,4,2,0,"37.215811,55.574421",0
14145,37.307178,55.490823,11,1,1,2,1,0,"37.307178,55.490823",0
14146,37.366551,55.590654,01,1,1,1,1,0,"37.366551,55.590654",0
14147,37.4444,55.85766,05,1,0,2,1,0,"37.4444,55.85766",0
14148,37.842407,55.749821,11,0,1,2,1,0,"37.842407,55.749821",0
14149,37.834664,55.74335,06,0,0,2,1,0,"37.834664,55.74335",0
14150,37.753133,55.630909,05,1,0,2,2,0,"37.753133,55.630909",0
14151,37.482315,55.626318,01,1,0,2,1,0,"37.482315,55.626318",0
14152,37.446342,55.633078,10,1,0,2,1,0,"37.446342,55.633078",0
14153,37.5642,55.5856,05,0,1,2,1,0,"37.5642,55.5856",0
14154,37.615417,55.576731,05,0,0,2,1,0,"37.615417,55.576731",0
14155,37.541324,55.612796,06,0,1,2,1,0,"37.541324,55.612796",0
14156,37.281439,55.78911,01,1,0,3,1,0,"37.281439,55.78911",0
14157,37.4813,55.6599,03,1,1,2,1,0,"37.4813,55.6599",0
14158,37.720217,55.666518,05,0,1,3,1,0,"37.720217,55.666518",0
14159,37.36064,55.360454,11,3,2,2,0,1,"37.36064,55.360454",0
14160,37.321351,55.59999,01,1,0,2,1,0,"37.321351,55.59999",0
14161,37.398057,55.810334,09,1,1,2,1,0,"37.398057,55.810334",0
14162,37.423704,55.898675,10,1,0,4,1,0,"37.423704,55.898675",0
14163,37.736256,55.689573,11,0,1,2,1,0,"37.736256,55.689573",0
14164,37.22,55.9844,03,0,1,2,1,0,"37.22,55.9844",0
14165,37.247708,55.688823,10,0,0,4,2,0,"37.247708,55.688823",0
14166,37.36064,55.792295,10,0,0,2,1,0,"37.36064,55.792295",0
14167,37.558941,55.784537,11,1,0,3,2,0,"37.558941,55.784537",0
14168,37.4514,55.6713,06,0,1,3,2,0,"37.4514,55.6713",0
14169,37.793312,55.638485,12,0,0,4,2,0,"37.793312,55.638485",0
14170,37.8325,55.7085,06,0,0,2,1,0,"37.8325,55.7085",0
14171,37.69465,55.793766,05,0,0,3,1,0,"37.69465,55.793766",0
14172,37.664534,55.767008,11,1,0,2,1,0,"37.664534,55.767008",0
14173,37.714165,55.775686,05,1,0,2,1,0,"37.714165,55.775686",0
14174,37.81831,55.811742,11,0,0,12,10,0,"37.81831,55.811742",0
14175,37.453776,55.836548,04,0,1,2,1,0,"37.453776,55.836548",0
14176,37.854595,55.692161,01,0,0,3,1,0,"37.854595,55.692161",0
14177,37.547144,55.868351,10,0,0,2,2,0,"37.547144,55.868351",0
14178,37.805125,55.803122,04,0,0,2,1,0,"37.805125,55.803122",0
14179,37.406187,55.850554,06,0,0,4,2,0,"37.406187,55.850554",0
14180,37.388354,55.719946,06,0,0,2,1,0,"37.388354,55.719946",0
14181,37.754763,55.817583,12,1,0,2,1,0,"37.754763,55.817583",0
14182,37.472305,55.78256,04,0,0,2,1,0,"37.472305,55.78256",0
14183,37.515394,55.681622,08,0,0,3,2,0,"37.515394,55.681622",0
14184,37.710925,55.624301,11,0,0,2,1,0,"37.710925,55.624301",0
14185,37.404055,55.799236,04,0,0,2,1,0,"37.404055,55.799236",0
14186,37.676211,55.609788,03,1,0,1,1,0,"37.676211,55.609788",0
14187,37.63121,55.838862,01,1,0,2,1,0,"37.63121,55.838862",0
14188,37.63931,55.819271,01,1,0,3,1,0,"37.63931,55.819271",0
14189,37.535273,55.668255,10,0,0,4,1,0,"37.535273,55.668255",0
14190,37.937186,55.710758,01,3,1,3,1,0,"37.937186,55.710758",0
14191,37.700621,55.748224,06,0,0,2,1,0,"37.700621,55.748224",0
14192,37.606941,55.853173,01,4,1,2,1,0,"37.606941,55.853173",0
14193,37.649857,55.887858,11,1,0,2,1,0,"37.649857,55.887858",0
14194,37.15986,55.724174,10,1,0,2,1,0,"37.15986,55.724174",0
14195,37.47747,55.81258,06,0,0,3,1,0,"37.47747,55.81258",0
14196,37.14968,55.97359,04,2,0,2,1,0,"37.14968,55.97359",0
14197,37.433392,55.849777,01,0,0,2,1,0,"37.433392,55.849777",0
14198,37.459,55.874,05,0,0,2,1,0,"37.459,55.874",0
14199,37.777777,55.679448,12,0,0,2,1,0,"37.777777,55.679448",0
14200,37.228378,55.986428,04,0,1,4,3,0,"37.228378,55.986428",0
14201,37.381719,55.851605,06,0,0,2,1,0,"37.381719,55.851605",0
14202,37.5218,55.7778,04,0,0,2,1,0,"37.5218,55.7778",0
14203,37.625556,55.856166,11,1,0,1,1,0,"37.625556,55.856166",0
14204,37.728188,55.719315,10,1,1,2,1,0,"37.728188,55.719315",0
14205,37.603841,55.862362,01,0,2,2,0,1,"37.603841,55.862362",0
14206,37.406312,55.850469,01,1,0,2,1,0,"37.406312,55.850469",0
14207,37.810532,55.700179,05,0,2,2,0,1,"37.810532,55.700179",0
14208,37.472134,55.776374,08,0,1,2,1,0,"37.472134,55.776374",0
14209,37.376175,55.932279,06,0,1,3,1,0,"37.376175,55.932279",0
14210,37.564065,55.817048,06,0,0,2,1,0,"37.564065,55.817048",0
14211,37.8025,55.81,11,1,0,2,1,0,"37.8025,55.81",0
